dataset	rel	depth_min	depth_max	depth_mean	valid_ratio
Sintel	Sintel/ambush_6/frame_0011/depth.png	0.429548	6.344828	1.814610	0.9678
Sintel	Sintel/ambush_6/frame_0012/depth.png	0.439161	6.154807	1.601674	0.9854
Sintel	Sintel/ambush_6/frame_0013/depth.png	0.387485	5.902957	1.448732	0.9984
Sintel	Sintel/ambush_6/frame_0014/depth.png	0.362639	4.410505	1.396511	0.9997
Sintel	Sintel/ambush_6/frame_0015/depth.png	0.369856	4.001506	1.355057	0.9995
Sintel	Sintel/ambush_6/frame_0016/depth.png	0.320172	4.071647	1.634742	0.9996
Sintel	Sintel/ambush_6/frame_0017/depth.png	0.357933	4.116637	1.735412	0.9998
Sintel	Sintel/ambush_6/frame_0018/depth.png	0.454827	4.044778	1.738237	0.9996
Sintel	Sintel/ambush_6/frame_0019/depth.png	0.472714	3.563716	1.685858	0.9994
Sintel	Sintel/ambush_6/frame_0020/depth.png	0.451221	2.910775	1.658834	0.9999
Sintel	Sintel/ambush_7/frame_0001/depth.png	0.443795	0.740429	0.576273	1.0000
Sintel	Sintel/ambush_7/frame_0002/depth.png	0.443811	0.740554	0.576375	1.0000
Sintel	Sintel/ambush_7/frame_0003/depth.png	0.443822	0.740687	0.576474	1.0000
Sintel	Sintel/ambush_7/frame_0004/depth.png	0.443836	0.740814	0.576578	1.0000
Sintel	Sintel/ambush_7/frame_0005/depth.png	0.443850	0.740941	0.575660	1.0000
Sintel	Sintel/ambush_7/frame_0006/depth.png	0.443860	0.741075	0.574870	1.0000
Sintel	Sintel/ambush_7/frame_0007/depth.png	0.443871	0.741200	0.573959	1.0000
Sintel	Sintel/ambush_7/frame_0008/depth.png	0.443886	0.741328	0.572876	1.0000
Sintel	Sintel/ambush_7/frame_0009/depth.png	0.443903	0.741458	0.571667	1.0000
Sintel	Sintel/ambush_7/frame_0010/depth.png	0.443917	0.741588	0.569803	1.0000
Sintel	Sintel/ambush_7/frame_0011/depth.png	0.443932	0.737291	0.567263	1.0000
Sintel	Sintel/ambush_7/frame_0012/depth.png	0.443944	0.739357	0.565512	1.0000
Sintel	Sintel/ambush_7/frame_0013/depth.png	0.443957	0.739726	0.564160	1.0000
Sintel	Sintel/ambush_7/frame_0014/depth.png	0.444049	0.737051	0.563081	1.0000
Sintel	Sintel/ambush_7/frame_0015/depth.png	0.444646	0.734858	0.563089	1.0000
Sintel	Sintel/ambush_7/frame_0016/depth.png	0.444697	0.735710	0.563265	1.0000
Sintel	Sintel/ambush_7/frame_0017/depth.png	0.444711	0.736269	0.563311	1.0000
Sintel	Sintel/ambush_7/frame_0018/depth.png	0.444728	0.736654	0.563360	1.0000
Sintel	Sintel/ambush_7/frame_0019/depth.png	0.444746	0.736737	0.563416	1.0000
Sintel	Sintel/ambush_7/frame_0020/depth.png	0.444758	0.736525	0.563491	1.0000
Sintel	Sintel/ambush_7/frame_0021/depth.png	0.444762	0.735888	0.563588	1.0000
Sintel	Sintel/ambush_7/frame_0022/depth.png	0.444773	0.734839	0.563693	1.0000
Sintel	Sintel/ambush_7/frame_0023/depth.png	0.444782	0.735446	0.563806	1.0000
Sintel	Sintel/ambush_7/frame_0024/depth.png	0.444791	0.736962	0.563924	1.0000
Sintel	Sintel/ambush_7/frame_0025/depth.png	0.444798	0.739648	0.564041	1.0000
Sintel	Sintel/ambush_7/frame_0026/depth.png	0.444809	0.740973	0.564190	1.0000
Sintel	Sintel/ambush_7/frame_0027/depth.png	0.444819	0.741301	0.564339	1.0000
Sintel	Sintel/ambush_7/frame_0028/depth.png	0.444830	0.741492	0.564475	1.0000
Sintel	Sintel/ambush_7/frame_0029/depth.png	0.444915	0.741659	0.564614	1.0000
Sintel	Sintel/ambush_7/frame_0030/depth.png	0.444896	0.741872	0.564843	1.0000
Sintel	Sintel/ambush_7/frame_0031/depth.png	0.445107	0.742081	0.565257	1.0000
Sintel	Sintel/ambush_7/frame_0032/depth.png	0.446824	0.742274	0.565899	1.0000
Sintel	Sintel/ambush_7/frame_0033/depth.png	0.448072	0.742493	0.566669	1.0000
Sintel	Sintel/ambush_7/frame_0034/depth.png	0.448966	0.742714	0.567405	1.0000
Sintel	Sintel/ambush_7/frame_0035/depth.png	0.449293	0.742899	0.567924	1.0000
Sintel	Sintel/ambush_7/frame_0036/depth.png	0.449007	0.743574	0.568158	1.0000
Sintel	Sintel/ambush_7/frame_0037/depth.png	0.446309	0.743840	0.567712	1.0000
Sintel	Sintel/ambush_7/frame_0038/depth.png	0.439212	0.744076	0.566342	1.0000
Sintel	Sintel/ambush_7/frame_0039/depth.png	0.432549	0.744306	0.564292	1.0000
Sintel	Sintel/ambush_7/frame_0040/depth.png	0.424670	0.735225	0.562424	1.0000
Sintel	Sintel/ambush_7/frame_0041/depth.png	0.417166	0.735305	0.561633	1.0000
Sintel	Sintel/ambush_7/frame_0042/depth.png	0.411075	0.744258	0.561594	1.0000
Sintel	Sintel/ambush_7/frame_0043/depth.png	0.408317	0.746190	0.566794	1.0000
Sintel	Sintel/ambush_7/frame_0044/depth.png	0.415384	0.746922	0.581565	1.0000
Sintel	Sintel/ambush_7/frame_0045/depth.png	0.417845	0.747064	0.597601	1.0000
Sintel	Sintel/ambush_7/frame_0046/depth.png	0.458421	0.747182	0.604012	1.0000
Sintel	Sintel/ambush_7/frame_0047/depth.png	0.458455	0.747304	0.604110	1.0000
Sintel	Sintel/ambush_7/frame_0048/depth.png	0.458482	0.747444	0.604203	1.0000
Sintel	Sintel/ambush_7/frame_0049/depth.png	0.458509	0.747564	0.604298	1.0000
Sintel	Sintel/ambush_7/frame_0050/depth.png	0.458535	0.747745	0.604393	1.0000
Sintel	Sintel/bamboo_1/frame_0001/depth.png	1.114247	9.757693	6.103938	0.9998
Sintel	Sintel/bamboo_1/frame_0002/depth.png	1.112652	9.761902	6.105688	0.9997
Sintel	Sintel/bamboo_1/frame_0003/depth.png	1.111984	9.766390	6.111838	0.9997
Sintel	Sintel/bamboo_1/frame_0004/depth.png	1.112303	9.770953	6.119499	0.9998
Sintel	Sintel/bamboo_1/frame_0005/depth.png	1.112779	9.776366	6.128830	0.9999
Sintel	Sintel/bamboo_1/frame_0006/depth.png	1.113125	9.780908	6.137355	0.9998
Sintel	Sintel/bamboo_1/frame_0007/depth.png	1.113552	9.785536	6.146608	0.9998
Sintel	Sintel/bamboo_1/frame_0008/depth.png	1.112995	9.790249	6.151772	0.9998
Sintel	Sintel/bamboo_1/frame_0009/depth.png	1.111390	9.795295	6.152030	0.9999
Sintel	Sintel/bamboo_1/frame_0010/depth.png	1.106211	9.800179	6.155032	0.9999
Sintel	Sintel/bamboo_1/frame_0011/depth.png	1.102514	9.805142	6.157334	0.9999
Sintel	Sintel/bamboo_1/frame_0012/depth.png	1.099885	9.810184	6.162160	0.9999
Sintel	Sintel/bamboo_1/frame_0013/depth.png	1.097491	9.815528	6.168586	0.9999
Sintel	Sintel/bamboo_1/frame_0014/depth.png	1.095017	9.820852	6.176708	0.9999
Sintel	Sintel/bamboo_1/frame_0015/depth.png	1.092811	9.826249	6.180766	0.9999
Sintel	Sintel/bamboo_1/frame_0016/depth.png	1.091407	9.831661	6.186296	0.9999
Sintel	Sintel/bamboo_1/frame_0017/depth.png	1.090447	9.836528	6.194952	0.9999
Sintel	Sintel/bamboo_1/frame_0018/depth.png	1.089599	9.842093	6.205750	0.9998
Sintel	Sintel/bamboo_1/frame_0019/depth.png	1.089141	9.847843	6.220312	0.9998
Sintel	Sintel/bamboo_1/frame_0020/depth.png	1.088672	9.852608	6.237766	0.9997
Sintel	Sintel/bamboo_1/frame_0021/depth.png	1.088372	9.857289	6.254561	0.9999
Sintel	Sintel/bamboo_1/frame_0022/depth.png	1.088229	9.861912	6.269195	0.9999
Sintel	Sintel/bamboo_1/frame_0023/depth.png	1.088068	9.866586	6.286806	0.9999
Sintel	Sintel/bamboo_1/frame_0024/depth.png	1.088002	9.871310	6.303171	0.9998
Sintel	Sintel/bamboo_1/frame_0025/depth.png	1.087934	9.876082	6.320069	0.9998
Sintel	Sintel/bamboo_1/frame_0026/depth.png	1.088009	9.880870	6.331913	0.9999
Sintel	Sintel/bamboo_1/frame_0027/depth.png	1.088336	9.885745	6.347485	0.9998
Sintel	Sintel/bamboo_1/frame_0028/depth.png	1.089545	9.890667	6.357311	0.9998
Sintel	Sintel/bamboo_1/frame_0029/depth.png	1.129090	9.895643	6.373749	0.9998
Sintel	Sintel/bamboo_1/frame_0030/depth.png	1.131378	9.905266	6.393326	0.9998
Sintel	Sintel/bamboo_1/frame_0031/depth.png	1.134299	9.910879	6.407205	0.9998
Sintel	Sintel/bamboo_1/frame_0032/depth.png	1.138593	9.916732	6.416305	0.9999
Sintel	Sintel/bamboo_1/frame_0033/depth.png	1.147885	9.922617	6.426589	0.9999
Sintel	Sintel/bamboo_1/frame_0034/depth.png	1.392463	9.928363	6.434065	0.9999
Sintel	Sintel/bamboo_1/frame_0035/depth.png	1.390412	9.934295	6.439616	0.9999
Sintel	Sintel/bamboo_1/frame_0036/depth.png	1.388386	9.940159	6.447898	0.9998
Sintel	Sintel/bamboo_1/frame_0037/depth.png	1.382181	9.946063	6.452470	0.9998
Sintel	Sintel/bamboo_1/frame_0038/depth.png	1.363457	9.952115	6.457062	0.9999
Sintel	Sintel/bamboo_1/frame_0039/depth.png	1.344619	9.958103	6.460747	0.9999
Sintel	Sintel/bamboo_1/frame_0040/depth.png	1.325494	9.964160	6.468874	0.9998
Sintel	Sintel/bamboo_1/frame_0041/depth.png	1.306198	9.970305	6.469589	0.9998
Sintel	Sintel/bamboo_1/frame_0042/depth.png	1.286730	9.976434	6.471844	0.9999
Sintel	Sintel/bamboo_1/frame_0043/depth.png	1.267486	9.982652	6.474666	0.9998
Sintel	Sintel/bamboo_1/frame_0044/depth.png	1.247950	9.988881	6.476316	0.9998
Sintel	Sintel/bamboo_1/frame_0045/depth.png	1.227879	9.995027	6.475866	0.9999
Sintel	Sintel/bamboo_1/frame_0046/depth.png	1.228600	10.001122	6.479043	0.9999
Sintel	Sintel/bamboo_1/frame_0047/depth.png	1.416875	10.007283	6.535276	0.9999
Sintel	Sintel/bamboo_1/frame_0048/depth.png	1.414205	10.013474	6.536222	0.9998
Sintel	Sintel/bamboo_1/frame_0049/depth.png	1.411913	10.019697	6.529187	0.9998
Sintel	Sintel/bamboo_1/frame_0050/depth.png	1.409598	10.025943	6.541333	0.9998
Sintel	Sintel/bamboo_2/frame_0001/depth.png	0.490383	29.999796	4.981450	0.9865
Sintel	Sintel/bamboo_2/frame_0002/depth.png	0.490545	29.999796	4.966399	0.9864
Sintel	Sintel/bamboo_2/frame_0003/depth.png	0.503754	29.999746	4.954292	0.9863
Sintel	Sintel/bamboo_2/frame_0004/depth.png	0.478175	29.999746	4.948407	0.9859
Sintel	Sintel/bamboo_2/frame_0005/depth.png	0.459178	29.999748	4.979039	0.9859
Sintel	Sintel/bamboo_2/frame_0006/depth.png	0.440331	29.999750	4.973690	0.9858
Sintel	Sintel/bamboo_2/frame_0007/depth.png	0.426449	29.999746	4.961873	0.9856
Sintel	Sintel/bamboo_2/frame_0008/depth.png	0.442119	29.999746	4.934232	0.9854
Sintel	Sintel/bamboo_2/frame_0009/depth.png	0.450674	29.999746	4.907009	0.9859
Sintel	Sintel/bamboo_2/frame_0010/depth.png	0.434942	29.999748	4.871952	0.9862
Sintel	Sintel/bamboo_2/frame_0011/depth.png	0.398649	29.999750	4.852201	0.9863
Sintel	Sintel/bamboo_2/frame_0012/depth.png	0.365919	29.999819	4.848319	0.9862
Sintel	Sintel/bamboo_2/frame_0013/depth.png	0.333762	29.999744	4.842254	0.9862
Sintel	Sintel/bamboo_2/frame_0014/depth.png	0.319624	29.999750	4.820916	0.9862
Sintel	Sintel/bamboo_2/frame_0015/depth.png	0.308904	29.999746	4.811911	0.9865
Sintel	Sintel/bamboo_2/frame_0016/depth.png	0.281758	29.999226	4.787808	0.9867
Sintel	Sintel/bamboo_2/frame_0017/depth.png	0.242157	29.999205	4.788005	0.9869
Sintel	Sintel/bamboo_2/frame_0018/depth.png	0.806298	29.999748	4.780475	0.9869
Sintel	Sintel/bamboo_2/frame_0019/depth.png	0.806728	29.999224	4.768507	0.9870
Sintel	Sintel/bamboo_2/frame_0020/depth.png	0.807314	29.999222	4.746576	0.9871
Sintel	Sintel/bamboo_2/frame_0021/depth.png	0.807867	29.999224	4.730116	0.9872
Sintel	Sintel/bamboo_2/frame_0022/depth.png	0.808642	29.999723	4.725019	0.9873
Sintel	Sintel/bamboo_2/frame_0023/depth.png	0.809069	29.999725	4.720312	0.9873
Sintel	Sintel/bamboo_2/frame_0024/depth.png	0.809734	29.999197	4.700217	0.9875
Sintel	Sintel/bamboo_2/frame_0025/depth.png	0.810339	29.999197	4.681868	0.9874
Sintel	Sintel/bamboo_2/frame_0026/depth.png	0.811255	29.999195	4.668500	0.9878
Sintel	Sintel/bamboo_2/frame_0027/depth.png	0.811814	29.999779	4.657170	0.9879
Sintel	Sintel/bamboo_2/frame_0028/depth.png	0.812623	29.999775	4.645113	0.9880
Sintel	Sintel/bamboo_2/frame_0029/depth.png	0.813112	29.999775	4.625926	0.9882
Sintel	Sintel/bamboo_2/frame_0030/depth.png	0.813923	29.999777	4.603202	0.9885
Sintel	Sintel/bamboo_2/frame_0031/depth.png	0.814435	29.999775	4.584856	0.9886
Sintel	Sintel/bamboo_2/frame_0032/depth.png	0.815230	29.999197	4.565054	0.9885
Sintel	Sintel/bamboo_2/frame_0033/depth.png	0.816059	29.999174	4.543685	0.9889
Sintel	Sintel/bamboo_2/frame_0034/depth.png	0.816569	29.999176	4.506787	0.9893
Sintel	Sintel/bamboo_2/frame_0035/depth.png	0.817430	29.999176	4.458516	0.9893
Sintel	Sintel/bamboo_2/frame_0036/depth.png	0.818014	29.999193	4.419467	0.9898
Sintel	Sintel/bamboo_2/frame_0037/depth.png	0.818623	29.999195	4.390644	0.9904
Sintel	Sintel/bamboo_2/frame_0038/depth.png	0.819322	29.999197	4.365492	0.9902
Sintel	Sintel/bamboo_2/frame_0039/depth.png	0.820039	29.999195	4.322097	0.9910
Sintel	Sintel/bamboo_2/frame_0040/depth.png	0.820504	29.999197	4.267539	0.9914
Sintel	Sintel/bamboo_2/frame_0041/depth.png	0.821039	29.999195	4.203988	0.9917
Sintel	Sintel/bamboo_2/frame_0042/depth.png	0.821677	29.999197	4.154326	0.9918
Sintel	Sintel/bamboo_2/frame_0043/depth.png	0.822358	29.999195	4.144552	0.9916
Sintel	Sintel/bamboo_2/frame_0044/depth.png	0.821109	29.999199	4.168941	0.9898
Sintel	Sintel/bamboo_2/frame_0045/depth.png	0.819474	29.999201	4.150272	0.9897
Sintel	Sintel/bamboo_2/frame_0046/depth.png	0.818212	29.999203	4.127766	0.9898
Sintel	Sintel/bamboo_2/frame_0047/depth.png	0.817060	29.999197	4.145542	0.9899
Sintel	Sintel/bamboo_2/frame_0048/depth.png	0.816009	29.999199	4.151901	0.9898
Sintel	Sintel/bamboo_2/frame_0049/depth.png	0.816009	29.999199	4.205195	0.9895
Sintel	Sintel/bamboo_2/frame_0050/depth.png	0.816009	29.999199	4.182966	0.9897
Sintel	Sintel/bandage_1/frame_0001/depth.png	0.523920	1.849109	0.870150	0.9998
Sintel	Sintel/bandage_1/frame_0002/depth.png	0.523841	1.849109	0.864801	0.9998
Sintel	Sintel/bandage_1/frame_0003/depth.png	0.527458	1.849109	0.860802	0.9998
Sintel	Sintel/bandage_1/frame_0004/depth.png	0.533041	1.849109	0.856788	0.9998
Sintel	Sintel/bandage_1/frame_0005/depth.png	0.539965	1.849109	0.852810	0.9999
Sintel	Sintel/bandage_1/frame_0006/depth.png	0.546208	1.849109	0.848731	0.9999
Sintel	Sintel/bandage_1/frame_0007/depth.png	0.544028	1.849109	0.845363	0.9999
Sintel	Sintel/bandage_1/frame_0008/depth.png	0.544931	1.849108	0.843011	0.9998
Sintel	Sintel/bandage_1/frame_0009/depth.png	0.548692	1.849109	0.841709	0.9997
Sintel	Sintel/bandage_1/frame_0010/depth.png	0.547820	1.849109	0.839266	0.9999
Sintel	Sintel/bandage_1/frame_0011/depth.png	0.540113	1.849109	0.837187	0.9999
Sintel	Sintel/bandage_1/frame_0012/depth.png	0.528696	1.849109	0.836758	0.9999
Sintel	Sintel/bandage_1/frame_0013/depth.png	0.519056	1.849109	0.838517	0.9999
Sintel	Sintel/bandage_1/frame_0014/depth.png	0.515554	1.849109	0.843467	0.9998
Sintel	Sintel/bandage_1/frame_0015/depth.png	0.519588	1.849109	0.850148	0.9999
Sintel	Sintel/bandage_1/frame_0016/depth.png	0.528372	1.849109	0.857293	0.9999
Sintel	Sintel/bandage_1/frame_0017/depth.png	0.539407	1.849109	0.863715	0.9999
Sintel	Sintel/bandage_1/frame_0018/depth.png	0.546967	1.849109	0.869132	0.9999
Sintel	Sintel/bandage_1/frame_0019/depth.png	0.546854	1.849109	0.873280	0.9999
Sintel	Sintel/bandage_1/frame_0020/depth.png	0.546743	1.849109	0.875403	0.9999
Sintel	Sintel/bandage_1/frame_0021/depth.png	0.546839	1.849109	0.876702	0.9999
Sintel	Sintel/bandage_1/frame_0022/depth.png	0.547077	1.849109	0.877570	0.9999
Sintel	Sintel/bandage_1/frame_0023/depth.png	0.547424	1.849109	0.877384	1.0000
Sintel	Sintel/bandage_1/frame_0024/depth.png	0.547954	1.849109	0.877364	0.9999
Sintel	Sintel/bandage_1/frame_0025/depth.png	0.548652	1.849109	0.877678	1.0000
Sintel	Sintel/bandage_1/frame_0026/depth.png	0.549507	1.849109	0.877871	0.9999
Sintel	Sintel/bandage_1/frame_0027/depth.png	0.550507	1.849109	0.877604	0.9999
Sintel	Sintel/bandage_1/frame_0028/depth.png	0.549525	1.849109	0.877169	1.0000
Sintel	Sintel/bandage_1/frame_0029/depth.png	0.547353	1.849109	0.876258	1.0000
Sintel	Sintel/bandage_1/frame_0030/depth.png	0.544727	1.849109	0.875301	1.0000
Sintel	Sintel/bandage_1/frame_0031/depth.png	0.541088	1.849109	0.874051	1.0000
Sintel	Sintel/bandage_1/frame_0032/depth.png	0.537575	1.849109	0.872798	1.0000
Sintel	Sintel/bandage_1/frame_0033/depth.png	0.535465	1.849109	0.871673	1.0000
Sintel	Sintel/bandage_1/frame_0034/depth.png	0.535373	1.849109	0.870817	1.0000
Sintel	Sintel/bandage_1/frame_0035/depth.png	0.537243	1.849109	0.870276	1.0000
Sintel	Sintel/bandage_1/frame_0036/depth.png	0.540062	1.849109	0.869845	1.0000
Sintel	Sintel/bandage_1/frame_0037/depth.png	0.542635	1.849109	0.869381	1.0000
Sintel	Sintel/bandage_1/frame_0038/depth.png	0.544560	1.849109	0.868824	0.9999
Sintel	Sintel/bandage_1/frame_0039/depth.png	0.545669	1.849109	0.868218	1.0000
Sintel	Sintel/bandage_1/frame_0040/depth.png	0.545775	1.849109	0.867544	0.9999
Sintel	Sintel/bandage_1/frame_0041/depth.png	0.545211	1.849109	0.866781	1.0000
Sintel	Sintel/bandage_1/frame_0042/depth.png	0.544211	1.849109	0.865794	1.0000
Sintel	Sintel/bandage_1/frame_0043/depth.png	0.543381	1.849109	0.864786	1.0000
Sintel	Sintel/bandage_1/frame_0044/depth.png	0.542701	1.849109	0.863652	1.0000
Sintel	Sintel/bandage_1/frame_0045/depth.png	0.541785	1.849109	0.862297	1.0000
Sintel	Sintel/bandage_1/frame_0046/depth.png	0.540807	1.849109	0.860531	1.0000
Sintel	Sintel/bandage_1/frame_0047/depth.png	0.529615	1.849109	0.858367	1.0000
Sintel	Sintel/bandage_1/frame_0048/depth.png	0.515141	1.849108	0.856109	1.0000
Sintel	Sintel/bandage_1/frame_0049/depth.png	0.499747	1.849109	0.854004	1.0000
Sintel	Sintel/bandage_1/frame_0050/depth.png	0.485172	1.849109	0.852180	1.0000
Sintel	Sintel/bandage_2/frame_0001/depth.png	0.283739	2.293646	1.144712	0.9999
Sintel	Sintel/bandage_2/frame_0002/depth.png	0.282785	2.293646	1.137679	0.9999
Sintel	Sintel/bandage_2/frame_0003/depth.png	0.279918	2.293646	1.131028	0.9999
Sintel	Sintel/bandage_2/frame_0004/depth.png	0.286808	2.293646	1.125321	0.9999
Sintel	Sintel/bandage_2/frame_0005/depth.png	0.294492	2.293646	1.120502	0.9997
Sintel	Sintel/bandage_2/frame_0006/depth.png	0.304911	2.293646	1.116900	0.9997
Sintel	Sintel/bandage_2/frame_0007/depth.png	0.314930	2.293646	1.114096	0.9996
Sintel	Sintel/bandage_2/frame_0008/depth.png	0.321461	2.293646	1.110832	0.9995
Sintel	Sintel/bandage_2/frame_0009/depth.png	0.321430	2.293646	1.105323	0.9996
Sintel	Sintel/bandage_2/frame_0010/depth.png	0.321472	2.293646	1.098021	0.9998
Sintel	Sintel/bandage_2/frame_0011/depth.png	0.321676	2.293646	1.089985	0.9997
Sintel	Sintel/bandage_2/frame_0012/depth.png	0.322062	2.293646	1.081716	0.9996
Sintel	Sintel/bandage_2/frame_0013/depth.png	0.322530	2.293646	1.074278	0.9998
Sintel	Sintel/bandage_2/frame_0014/depth.png	0.323110	2.293646	1.068439	0.9997
Sintel	Sintel/bandage_2/frame_0015/depth.png	0.323900	2.293646	1.063301	0.9998
Sintel	Sintel/bandage_2/frame_0016/depth.png	0.324726	2.293646	1.058497	0.9999
Sintel	Sintel/bandage_2/frame_0017/depth.png	0.325524	2.293646	1.053406	0.9999
Sintel	Sintel/bandage_2/frame_0018/depth.png	0.326237	2.293646	1.048010	0.9999
Sintel	Sintel/bandage_2/frame_0019/depth.png	0.326980	2.293646	1.044122	0.9999
Sintel	Sintel/bandage_2/frame_0020/depth.png	0.327539	2.293646	1.041894	0.9999
Sintel	Sintel/bandage_2/frame_0021/depth.png	0.327968	2.293646	1.041315	0.9999
Sintel	Sintel/bandage_2/frame_0022/depth.png	0.328200	2.293646	1.042079	0.9999
Sintel	Sintel/bandage_2/frame_0023/depth.png	0.328290	2.293646	1.044096	0.9999
Sintel	Sintel/bandage_2/frame_0024/depth.png	0.328208	2.293646	1.046868	0.9999
Sintel	Sintel/bandage_2/frame_0025/depth.png	0.328020	2.293646	1.050151	1.0000
Sintel	Sintel/bandage_2/frame_0026/depth.png	0.327730	2.293646	1.054485	1.0000
Sintel	Sintel/bandage_2/frame_0027/depth.png	0.327219	2.293646	1.059931	1.0000
Sintel	Sintel/bandage_2/frame_0028/depth.png	0.326582	2.293646	1.065896	1.0000
Sintel	Sintel/bandage_2/frame_0029/depth.png	0.325802	2.293646	1.072561	1.0000
Sintel	Sintel/bandage_2/frame_0030/depth.png	0.325035	2.293646	1.080038	1.0000
Sintel	Sintel/bandage_2/frame_0031/depth.png	0.324193	2.293646	1.087533	1.0000
Sintel	Sintel/bandage_2/frame_0032/depth.png	0.323294	2.293646	1.094871	1.0000
Sintel	Sintel/bandage_2/frame_0033/depth.png	0.322535	2.293646	1.100843	1.0000
Sintel	Sintel/bandage_2/frame_0034/depth.png	0.321831	2.293646	1.104637	1.0000
Sintel	Sintel/bandage_2/frame_0035/depth.png	0.321080	2.293646	1.107049	1.0000
Sintel	Sintel/bandage_2/frame_0036/depth.png	0.320489	2.293646	1.108263	1.0000
Sintel	Sintel/bandage_2/frame_0037/depth.png	0.320073	2.293646	1.108649	1.0000
Sintel	Sintel/bandage_2/frame_0038/depth.png	0.319726	2.293646	1.108736	1.0000
Sintel	Sintel/bandage_2/frame_0039/depth.png	0.319504	2.293646	1.108662	1.0000
Sintel	Sintel/bandage_2/frame_0040/depth.png	0.319346	2.293646	1.108584	1.0000
Sintel	Sintel/bandage_2/frame_0041/depth.png	0.319313	2.293646	1.109041	0.9999
Sintel	Sintel/bandage_2/frame_0042/depth.png	0.319285	2.293646	1.110154	0.9999
Sintel	Sintel/bandage_2/frame_0043/depth.png	0.319264	2.293646	1.111456	1.0000
Sintel	Sintel/bandage_2/frame_0044/depth.png	0.319257	2.293646	1.113135	1.0000
Sintel	Sintel/bandage_2/frame_0045/depth.png	0.319251	2.293646	1.114868	1.0000
Sintel	Sintel/bandage_2/frame_0046/depth.png	0.319248	2.293646	1.116630	1.0000
Sintel	Sintel/bandage_2/frame_0047/depth.png	0.319246	2.293646	1.118094	1.0000
Sintel	Sintel/bandage_2/frame_0048/depth.png	0.319245	2.293646	1.119417	0.9999
Sintel	Sintel/bandage_2/frame_0049/depth.png	0.319244	2.293646	1.120455	0.9999
Sintel	Sintel/bandage_2/frame_0050/depth.png	0.319245	2.293646	1.121249	0.9999
Sintel	Sintel/cave_2/frame_0001/depth.png	1.881133	64.768944	16.820951	0.9997
Sintel	Sintel/cave_2/frame_0002/depth.png	1.817779	125.256248	17.200022	0.9998
Sintel	Sintel/cave_2/frame_0003/depth.png	1.814117	128.126648	17.642841	0.9998
Sintel	Sintel/cave_2/frame_0004/depth.png	2.785220	130.030258	18.001228	0.9997
Sintel	Sintel/cave_2/frame_0005/depth.png	2.747921	130.932419	18.365088	0.9996
Sintel	Sintel/cave_2/frame_0006/depth.png	2.753998	131.161148	18.968103	0.9996
Sintel	Sintel/cave_2/frame_0007/depth.png	2.837004	131.612625	19.761293	0.9997
Sintel	Sintel/cave_2/frame_0008/depth.png	2.851382	138.797119	20.832909	0.9996
Sintel	Sintel/cave_2/frame_0009/depth.png	2.844344	139.609589	22.363035	0.9998
Sintel	Sintel/cave_2/frame_0010/depth.png	2.843162	140.528671	23.873238	0.9997
Sintel	Sintel/cave_2/frame_0011/depth.png	2.839975	141.587341	25.245420	0.9997
Sintel	Sintel/cave_2/frame_0012/depth.png	2.849516	162.062500	26.400801	0.9996
Sintel	Sintel/cave_2/frame_0013/depth.png	2.904369	163.998398	27.828859	0.9997
Sintel	Sintel/cave_2/frame_0014/depth.png	3.073058	171.615524	29.566542	0.9996
Sintel	Sintel/cave_2/frame_0015/depth.png	2.944400	173.872223	30.803814	0.9993
Sintel	Sintel/cave_2/frame_0016/depth.png	2.682183	176.523056	31.640364	0.9994
Sintel	Sintel/cave_2/frame_0017/depth.png	2.458077	179.252213	32.488739	0.9995
Sintel	Sintel/cave_2/frame_0018/depth.png	2.250447	181.259613	33.409077	0.9993
Sintel	Sintel/cave_2/frame_0019/depth.png	2.078620	183.597549	34.269081	0.9995
Sintel	Sintel/cave_2/frame_0020/depth.png	1.967901	185.463058	34.865753	0.9996
Sintel	Sintel/cave_2/frame_0021/depth.png	1.917055	186.505859	33.831104	0.9996
Sintel	Sintel/cave_2/frame_0022/depth.png	1.925959	187.266800	32.228188	0.9993
Sintel	Sintel/cave_2/frame_0023/depth.png	1.921939	179.655136	29.185820	0.9996
Sintel	Sintel/cave_2/frame_0024/depth.png	1.888237	157.652267	28.703756	0.9994
Sintel	Sintel/cave_2/frame_0025/depth.png	1.764852	184.352158	32.231518	0.9991
Sintel	Sintel/cave_2/frame_0026/depth.png	1.619009	181.122910	36.702030	0.9994
Sintel	Sintel/cave_2/frame_0027/depth.png	1.450860	177.106644	40.112625	0.9996
Sintel	Sintel/cave_2/frame_0028/depth.png	1.245921	171.620132	40.306595	0.9996
Sintel	Sintel/cave_2/frame_0029/depth.png	1.072553	164.862610	40.455818	0.9993
Sintel	Sintel/cave_2/frame_0030/depth.png	1.064407	156.856888	38.032421	0.9997
Sintel	Sintel/cave_2/frame_0031/depth.png	1.048629	146.440201	33.159184	0.9995
Sintel	Sintel/cave_2/frame_0032/depth.png	0.992935	122.271774	28.175001	0.9997
Sintel	Sintel/cave_2/frame_0033/depth.png	0.892831	111.571243	18.599972	0.9996
Sintel	Sintel/cave_2/frame_0034/depth.png	0.769032	100.496544	16.590658	0.9997
Sintel	Sintel/cave_2/frame_0035/depth.png	0.788366	96.340080	14.595870	0.9997
